"project","organization","location","latitude","longitude","buffer_radius_m","date_detected","field_of_view","scientific_name","common_name","species_rank","species_class","age_class","sex","number_individuals","id_by","daily_weather_station_nm","daily_weather_station_elevation","daily_weather_station_distance","daily_min_temp","daily_max_temp","daily_mean_temp","daily_total_rain_mm","daily_total_snow_cm","daily_precipitation_mm","daily_snow_on_ground_cm","hourly_weather_station_nm","hourly_weather_station_elevation","hourly_weather_station_distance","hourly_temp","hourly_dew_point","hourly_rel_humidity","hourly_precipitation_mm","hourly_wind_direction","hourly_wind_speed","hourly_visibility_km","hourly_station_pressure","hourly_humidex","hourly_wind_chill","hourly_weather_attributes","camera_make","camera_model","serial_number","image_comments","tag_comments"
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-06 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-3,9.3,3.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",5.9,-4,49,NA,7,16,NA,101.24,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-07 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.6,6.4,3.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",4.8,-1.9,62,NA,25,18,NA,100.59,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-08 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.8,11,4.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7,-0.8,57,NA,26,9,NA,100.57,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-09 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,4,2.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",2.2,-2.7,70,NA,31,12,NA,101.18,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-10 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.2,6.2,2.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",3.2,-4.7,56,NA,8,9,NA,101.53,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-11 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-2.9,12.8,5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7.2,-2.5,50,NA,7,12,NA,100.77,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-12 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",1.9,7,4.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",3.2,0.9,85,NA,1,9,NA,101.14,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-13 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.7,6.1,2.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",0.4,-6.5,60,NA,6,19,NA,101.79,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-14 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-0.9,8.7,3.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",5.3,-3,55,NA,8,22,NA,100.93,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-15 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.6,10.1,5.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7.4,-0.7,56,NA,10,16,NA,100.37,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-16 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1,9.8,4.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",6.3,-1.9,56,NA,9,18,NA,100.22,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-17 12:00:00","END - Last Good Image in FOV","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.8,11.8,6.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",8.3,-2.5,47,NA,7,9,NA,100.44,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-25 12:00:00","START - First Good Image in FOV","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.4,16.6,8.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",12.7,-7.8,23,NA,2,7,NA,101.25,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-26 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",3.5,12.4,8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",8.8,-1.7,48,NA,36,10,NA,100.2,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-27 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.4,6.5,3.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",2.8,1.4,91,NA,1,6,NA,99.79,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-28 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-1.8,3.9,1.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",1,-1.8,82,NA,33,11,NA,100.22,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-29 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",0.4,5,2.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",2.7,-5,57,NA,1,9,NA,100.59,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-30 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",-0.3,16,7.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",9.3,-0.7,49,NA,12,14,NA,100.22,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-05-31 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",7.9,17.1,12.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",13.3,6.2,62,NA,2,7,NA,99.84,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-01 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",5,12.9,9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",5.4,4.6,95,NA,29,16,NA,99.52,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-02 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",3.1,12.9,8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7.2,3.9,79,NA,30,7,NA,99.75,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-03 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",6.6,11.8,9.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",9.3,6.7,84,NA,34,9,NA,98.88,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-04 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8,10.5,9.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",10,8.7,92,NA,30,10,NA,98.9,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-05 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",6,8.1,7.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",7.2,6.5,95,NA,27,15,10,99.55,NA,NA,"Rain,Fog","RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-06 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",5.9,14.1,10,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",11,1.3,51,NA,35,13,NA,100.47,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-07 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",5.6,16.2,10.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",11.7,3.8,58,NA,35,7,NA,100.76,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-08 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",2.5,18.3,10.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",14.1,-2.8,31,NA,7,20,NA,100.45,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-09 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8.1,26.5,17.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",21.7,5.2,34,NA,13,12,NA,99.91,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-10 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",9.6,26.8,18.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",23.4,8.7,39,NA,29,3,NA,99.78,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-15 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8.2,22.8,15.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",19.6,5.2,38,NA,9,19,NA,100.7,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-16 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",12,24.4,18.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",20.6,3.7,32,NA,12,16,NA,100.6,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-17 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8.5,25.4,17,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",20.8,10.7,52,NA,28,10,NA,100.84,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-18 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",13.3,24.6,19,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",21.4,0.9,25,NA,4,14,NA,100.76,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-19 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",10.4,24.8,17.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",21.1,3.8,32,NA,8,14,NA,100.83,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-20 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8.4,27.1,17.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",21.7,5.5,34,NA,13,18,NA,100.28,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-21 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14.2,20.1,17.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",16.5,7.5,55,NA,28,4,NA,99.5,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-22 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",7.2,20.4,13.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",13.5,2.3,47,NA,27,26,NA,100.01,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-23 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",11.3,28,19.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",20.4,7.2,42,NA,35,5,NA,99.58,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-24 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14.6,31.6,23.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",28.2,8.6,29,NA,32,7,NA,98.59,29,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-25 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",18.8,29.3,24.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",24.4,10.7,42,NA,27,19,NA,99.53,26,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-26 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14,27.8,20.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",19.9,10.2,53,NA,32,10,NA,100.88,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-27 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",17.5,26.5,22,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",23,13,53,NA,28,18,NA,100.55,26,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-28 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14.4,29.9,22.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",26.7,10,34,NA,21,9,NA,100.22,28,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-29 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",15.7,24.1,19.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",18.2,13.8,75,NA,31,8,NA,99.91,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-06-30 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",15.6,24.1,19.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",20.3,6.5,40,NA,30,14,NA,100.39,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-01 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",12.6,26.3,19.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",22.9,10.5,45,NA,32,9,NA,100.72,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-02 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14.1,25.7,19.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",23.4,11.2,46,NA,3,12,NA,100.58,25,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-03 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",9,22.3,15.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",18.2,7.5,49,NA,4,12,NA,100.58,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-04 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",10.4,23.1,16.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",20.6,13.8,64,NA,27,8,NA,100.74,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-05 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",10.2,26.8,18.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",23.1,10,43,NA,34,5,NA,100.85,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-06 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14.8,27.3,21.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",26.1,14.2,47,NA,13,10,NA,99.54,30,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-07 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",14.8,22,18.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",15.9,13,83,NA,26,17,NA,99.26,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-08 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",11.9,23.5,17.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",20.8,10.8,52,NA,27,11,NA,99.66,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-09 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",12.7,19.6,16.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",15.4,14.1,92,NA,22,10,NA,99.65,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-10 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",8.2,21.2,14.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",18.1,10.3,60,NA,34,8,NA,99.99,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-11 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",10.6,24.6,17.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",21.9,6.9,37,NA,26,17,NA,100.03,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-15",66.018672,-129.261333,NA," 2021-07-12 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","37km",10.6,26,18.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","37km",19.6,10.4,55,NA,31,9,NA,100.53,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10051805","",""
